confidence_level,country_id,data_origin,engine_weight_limit,estimates,estimation_method,field_origins,method_note,source_basis,team_name,team_wc_id,year
C,country_sweden,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 46.64, ""shots_for"": 10.54, ""shots_against"": 11.11, ""passes_completed"": 329.06, ""crosses"": 16.46, ""set_piece_goals"": null, ""pressing_intensity"": 46.7, ""direct_attacks"": 25.43, ""tactical_style_profile"": ""balanced""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Sweden 2002,team_sweden_2002,2002
C,country_tunisia,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 38.1, ""shots_for"": 7.0, ""shots_against"": 15.13, ""passes_completed"": 260.0, ""crosses"": 15.02, ""set_piece_goals"": null, ""pressing_intensity"": 35.6, ""direct_attacks"": 23.83, ""tactical_style_profile"": ""balanced""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Tunisia 2002,team_tunisia_2002,2002
C,country_turkey,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 53.84, ""shots_for"": 12.8, ""shots_against"": 7.18, ""passes_completed"": 395.33, ""crosses"": 16.19, ""set_piece_goals"": null, ""pressing_intensity"": 56.17, ""direct_attacks"": 23.8, ""tactical_style_profile"": ""defensive_control""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Turkey 2002,team_turkey_2002,2002
C,country_united_states,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 49.56, ""shots_for"": 12.17, ""shots_against"": 12.17, ""passes_completed"": 356.87, ""crosses"": 16.54, ""set_piece_goals"": null, ""pressing_intensity"": 50.0, ""direct_attacks"": 25.15, ""tactical_style_profile"": ""balanced""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",United States 2002,team_united_states_2002,2002
C,country_uruguay,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 41.6, ""shots_for"": 10.71, ""shots_against"": 15.13, ""passes_completed"": 281.51, ""crosses"": 17.17, ""set_piece_goals"": null, ""pressing_intensity"": 39.8, ""direct_attacks"": 27.61, ""tactical_style_profile"": ""balanced""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Uruguay 2002,team_uruguay_2002,2002
C,country_angola,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 40.1, ""shots_for"": 7.0, ""shots_against"": 6.44, ""passes_completed"": 270.71, ""crosses"": 14.82, ""set_piece_goals"": null, ""pressing_intensity"": 39.8, ""direct_attacks"": 23.13, ""tactical_style_profile"": ""defensive_control""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Angola 2006,team_angola_2006,2006
C,country_argentina,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 57.57, ""shots_for"": 18.5, ""shots_against"": 5.5, ""passes_completed"": 423.47, ""crosses"": 17.74, ""set_piece_goals"": null, ""pressing_intensity"": 61.12, ""direct_attacks"": 26.35, ""tactical_style_profile"": ""possession""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Argentina 2006,team_argentina_2006,2006
C,country_australia,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 46.14, ""shots_for"": 10.54, ""shots_against"": 13.28, ""passes_completed"": 325.46, ""crosses"": 16.51, ""set_piece_goals"": null, ""pressing_intensity"": 45.65, ""direct_attacks"": 25.6, ""tactical_style_profile"": ""balanced""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Australia 2006,team_australia_2006,2006
C,country_brazil,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 60.87, ""shots_for"": 18.27, ""shots_against"": 5.5, ""passes_completed"": 456.23, ""crosses"": 16.91, ""set_piece_goals"": null, ""pressing_intensity"": 65.52, ""direct_attacks"": 24.2, ""tactical_style_profile"": ""possession""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Brazil 2006,team_brazil_2006,2006
C,country_costa_rica,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 38.0, ""shots_for"": 7.82, ""shots_against"": 19.0, ""passes_completed"": 260.0, ""crosses"": 16.7, ""set_piece_goals"": null, ""pressing_intensity"": 35.0, ""direct_attacks"": 27.2, ""tactical_style_profile"": ""balanced""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Costa Rica 2006,team_costa_rica_2006,2006
C,country_croatia,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 40.6, ""shots_for"": 7.0, ""shots_against"": 9.34, ""passes_completed"": 274.31, ""crosses"": 15.61, ""set_piece_goals"": null, ""pressing_intensity"": 39.8, ""direct_attacks"": 24.62, ""tactical_style_profile"": ""balanced""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Croatia 2006,team_croatia_2006,2006
C,country_czech_republic,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 47.1, ""shots_for"": 8.55, ""shots_against"": 11.7, ""passes_completed"": 336.1, ""crosses"": 15.79, ""set_piece_goals"": null, ""pressing_intensity"": 47.13, ""direct_attacks"": 24.02, ""tactical_style_profile"": ""balanced""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Czech Republic 2006,team_czech_republic_2006,2006
C,country_ecuador,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 51.64, ""shots_for"": 11.09, ""shots_against"": 8.54, ""passes_completed"": 376.31, ""crosses"": 15.96, ""set_piece_goals"": null, ""pressing_intensity"": 53.25, ""direct_attacks"": 23.68, ""tactical_style_profile"": ""balanced""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Ecuador 2006,team_ecuador_2006,2006
C,country_england,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 54.47, ""shots_for"": 10.87, ""shots_against"": 5.5, ""passes_completed"": 401.15, ""crosses"": 15.55, ""set_piece_goals"": null, ""pressing_intensity"": 57.76, ""direct_attacks"": 22.44, ""tactical_style_profile"": ""defensive_control""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",England 2006,team_england_2006,2006
C,country_france,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 54.19, ""shots_for"": 11.56, ""shots_against"": 5.5, ""passes_completed"": 397.9, ""crosses"": 15.79, ""set_piece_goals"": null, ""pressing_intensity"": 57.37, ""direct_attacks"": 22.96, ""tactical_style_profile"": ""defensive_control""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",France 2006,team_france_2006,2006
C,country_germany,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 60.98, ""shots_for"": 18.4, ""shots_against"": 6.72, ""passes_completed"": 459.62, ""crosses"": 16.9, ""set_piece_goals"": null, ""pressing_intensity"": 64.86, ""direct_attacks"": 24.16, ""tactical_style_profile"": ""possession""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Germany 2006,team_germany_2006,2006
C,country_ghana,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 49.77, ""shots_for"": 8.92, ""shots_against"": 12.88, ""passes_completed"": 362.81, ""crosses"": 15.52, ""set_piece_goals"": null, ""pressing_intensity"": 50.1, ""direct_attacks"": 23.08, ""tactical_style_profile"": ""balanced""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Ghana 2006,team_ghana_2006,2006
C,country_iran,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 38.6, ""shots_for"": 7.0, ""shots_against"": 18.03, ""passes_completed"": 260.0, ""crosses"": 15.81, ""set_piece_goals"": null, ""pressing_intensity"": 35.6, ""direct_attacks"": 25.32, ""tactical_style_profile"": ""balanced""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Iran 2006,team_iran_2006,2006
C,country_italy,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 61.12, ""shots_for"": 15.91, ""shots_against"": 5.5, ""passes_completed"": 460.64, ""crosses"": 16.17, ""set_piece_goals"": null, ""pressing_intensity"": 66.06, ""direct_attacks"": 22.68, ""tactical_style_profile"": ""possession""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Italy 2006,team_italy_2006,2006
C,country_ivory_coast,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 48.1, ""shots_for"": 14.35, ""shots_against"": 17.5, ""passes_completed"": 343.3, ""crosses"": 17.36, ""set_piece_goals"": null, ""pressing_intensity"": 47.13, ""direct_attacks"": 27.0, ""tactical_style_profile"": ""balanced""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Ivory Coast 2006,team_ivory_coast_2006,2006
C,country_japan,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 38.0, ""shots_for"": 7.0, ""shots_against"": 19.0, ""passes_completed"": 260.0, ""crosses"": 15.87, ""set_piece_goals"": null, ""pressing_intensity"": 35.0, ""direct_attacks"": 25.53, ""tactical_style_profile"": ""balanced""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Japan 2006,team_japan_2006,2006
C,country_mexico,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 46.64, ""shots_for"": 10.54, ""shots_against"": 11.11, ""passes_completed"": 329.06, ""crosses"": 16.46, ""set_piece_goals"": null, ""pressing_intensity"": 46.7, ""direct_attacks"": 25.43, ""tactical_style_profile"": ""balanced""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Mexico 2006,team_mexico_2006,2006
C,country_netherlands,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 50.89, ""shots_for"": 7.0, ""shots_against"": 5.5, ""passes_completed"": 370.91, ""crosses"": 14.79, ""set_piece_goals"": null, ""pressing_intensity"": 53.25, ""direct_attacks"": 21.44, ""tactical_style_profile"": ""defensive_control""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Netherlands 2006,team_netherlands_2006,2006
C,country_paraguay,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 47.26, ""shots_for"": 7.0, ""shots_against"": 5.9, ""passes_completed"": 337.3, ""crosses"": 14.94, ""set_piece_goals"": null, ""pressing_intensity"": 48.53, ""direct_attacks"": 22.29, ""tactical_style_profile"": ""defensive_control""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Paraguay 2006,team_paraguay_2006,2006
C,country_poland,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 45.93, ""shots_for"": 7.0, ""shots_against"": 11.7, ""passes_completed"": 327.7, ""crosses"": 15.07, ""set_piece_goals"": null, ""pressing_intensity"": 45.73, ""direct_attacks"": 22.76, ""tactical_style_profile"": ""balanced""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Poland 2006,team_poland_2006,2006
C,country_portugal,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 55.19, ""shots_for"": 9.39, ""shots_against"": 5.71, ""passes_completed"": 411.54, ""crosses"": 14.98, ""set_piece_goals"": null, ""pressing_intensity"": 58.11, ""direct_attacks"": 21.18, ""tactical_style_profile"": ""defensive_control""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Portugal 2006,team_portugal_2006,2006
